2459495.71331919 19.602 0.417
2459495.73360192 19.101 0.435
2459501.70816964 19.614 0.492
2459627.5691072 19.264 0.624
2459629.1361171 19.217 0.383
2459637.867391 19.619 0.444
2459637.88480707 19.982 0.673
2459639.12650236 20.061 0.464
2459639.13792243 19.784 0.406
2459639.15565354 18.885 0.47
2459653.8460123 19.244 0.502
2459659.8697736 19.565 0.52
2459659.88909037 19.891 0.75
2459659.89916977 19.833 0.677
2459660.58552653 18.71 0.68
2459666.84466601 20.317 0.719
2459669.83005808 20.33 0.757
2459673.82976134 20.033 0.677
2459677.84913472 19.57 0.404
2459677.88218586 20.283 0.685
2459677.88453601 19.727 0.479
2459680.56986045 20.393 0.736
2459686.77995236 19.353 0.459
2459693.8501504 20.152 0.598
2459694.83937542 20.08 0.556
2459697.8397861 20.033 0.66
2459698.77076133 20.015 0.652
2459698.77373858 19.779 0.651
2459701.77501329 17.163 0.726
2459702.82439654 19.608 0.478
2459702.83156518 19.482 0.395
2459703.58704603 20.306 0.754
2459704.49831415 19.974 0.538
2459705.84242767 17.132 0.549
2459705.88368539 18.808 0.303
2459706.77087451 19.527 0.551
2459706.77712408 19.368 0.538
2459706.78665394 19.704 0.689
2459724.54067143 19.771 0.326
2459726.82042768 19.989 0.526
2459731.47841219 20.129 0.557
2459731.49436271 20.252 0.732
2459735.5189223 19.789 0.512
2459735.54990523 19.65 0.57
2459736.47900303 20.383 0.757
2459736.48458355 19.033 0.21
2459737.7432271 19.96 0.557
2459737.75302502 19.88 0.672
2459742.67464426 19.527 0.513
2459749.69701096 19.055 0.329
2459749.70507267 20.105 0.718
2459749.71679171 19.365 0.51
2459766.73651972 19.829 0.454
2459766.74576241 20.096 0.584
2459768.38953656 20.0 0.545
2459768.39307982 19.769 0.491
2459769.63479345 19.788 0.518
2459776.40605529 19.288 0.532
2459781.62375792 19.967 0.445
2459785.65507284 20.59 0.687
2459785.66539538 20.09 0.444
2459785.6734508 19.897 0.316
2459785.67638295 20.705 0.721
2459785.67684598 20.692 0.602
2459786.61831242 20.516 0.709
2459786.62867195 19.624 0.388
2459796.37856601 19.301 0.217
2459796.38518926 19.968 0.518
2459796.39579165 20.296 0.599
2459805.61614891 20.219 0.687
2459806.65219951 19.877 0.54
2459806.6709059 20.077 0.727
2459808.32662345 20.129 0.456
2459815.34072679 20.193 0.623
2459815.35272887 18.932 0.159
2459816.2966358 19.889 0.631
2459816.30250283 18.584 0.196
2459819.26572994 20.533 0.7
2459819.26843595 19.617 0.368
2459819.28037995 20.375 0.635
2459819.28309395 19.959 0.461
2459820.3323997 20.129 0.589
2459820.34425168 18.792 0.269
2459824.26572063 19.876 0.66
2459824.2688936 19.923 0.594
2459825.59355413 19.654 0.528
2459825.61503192 19.32 0.379
2459829.53729803 19.503 0.439
2459829.54319993 19.699 0.591
2459831.36439981 19.183 0.429
2459834.52148949 20.055 0.569
2459834.52466142 19.592 0.48
2459834.52996229 19.899 0.563
2459834.5459819 19.863 0.549
2459835.29148042 20.322 0.556
2459836.32037747 20.288 0.587
2459836.32596832 20.293 0.721
2459841.55856542 19.926 0.416
2459841.56536518 20.268 0.711
2459841.56856107 20.274 0.651
2459842.51247513 19.929 0.458
2459845.50223358 20.226 0.588
2459845.50500547 20.341 0.63
2459845.51614001 19.515 0.324
2459849.56099773 19.117 0.518
2459853.51924304 20.049 0.688
2459860.28386298 19.616 0.497
2459862.54282528 19.695 0.723
2459865.537218 20.302 0.721
2459865.55669966 19.479 0.503
2459884.28127929 19.428 0.619
2460002.64154133 18.529 0.717
2460006.60893961 19.956 0.471
2460014.61921002 19.607 0.446
2460014.63390336 19.97 0.64
2460015.8863778 19.71 0.613
2460027.8224441 20.019 0.683
2460031.86214091 19.902 0.489
2460036.60133212 20.408 0.692
2460036.60413928 20.427 0.75
2460037.79557649 20.162 0.692
2460037.80340094 19.62 0.675
2460046.91771019 19.177 0.649
2460049.78498735 20.134 0.733
2460049.82671937 19.643 0.403
2460049.92031416 19.387 0.558
2460051.5825673 19.612 0.343
2460054.63804027 19.61 0.399
2460063.63642453 19.886 0.549
2460067.72610578 19.869 0.623
2460067.73228432 19.695 0.562
2460069.48775874 19.274 0.561
2460075.54595626 19.138 0.344
2460082.74810611 19.824 0.373
